Canis_lupus_chanco	0
Canis_lupus_desertorum	0
Canis_lupus_dingo	0
Canis_lupus_laniger	0
Canis_lupus_lycaon	0
Canis_rufus	0
Canis_simensis	0
Cannomys_badius	0
Capra_aegagrus	0
Capra_aegagrus_blythi	0
Capra_aegagrus_cretica	0
Capra_caucasica	0
Capra_cylindricornis	0
Capra_falconeri	0
Capra_hircus	0
Capra_ibex	0
Capra_nubiana	0
Capra_pyrenaica_hispanica	0
Capra_sibirica	0
Capreolus_pygargus	0
Capreolus_pygargus_tianschanicus	0
Capricornis_crispus	0
Capricornis_milneedwardsii	0
Capricornis_milneedwardsii_maritimus	0
Capricornis_sumatraensis	0
Capricornis_swinhoei	0
Capricornis_thar_jamrachi	0
Caprolagus_hispidus	0
Caracal_caracal	0
Cardiocranius_paradoxus	0
Cardioderma_cor	0
Carollia_benkeithi	0
Carollia_brevicauda	0
Carollia_castanea	0
Carollia_manu	0
Carollia_perspicillata	0
Carollia_sowelli	0
Carollia_subrufa	0
Carpitalpa_arendsi	0
Carpomys_phaeurus	0
Carterodon_sulcidens	0
Casinycteris_argynnis	0
Casinycteris_campomaanensis	0
Castor_fiber	0
Castor_fiber_albicus	0
Castor_fiber_birulai	0
Castor_fiber_pohlei	0
Catagonus_wagneri	0
Catopuma_badia	0
Catopuma_temminckii	0
Cavia_aperea	0
Cavia_aperea_anolaimae	0
Cavia_aperea_guianae	0
Cavia_aperea_hypoleuca	0
Cavia_aperea_pamparum	0
Cavia_cutleri	0
Cavia_fulgida	0
Cavia_magna	0
Cavia_tschudii	0
Cavia_tschudii_osgoodi	0
Cebus_albifrons	0
Cebus_capucinus	0
Cebus_kaapori	0
Cebus_olivaceus	0
Centronycteris_centralis	0
Centronycteris_maximiliani	0
Centurio_senex	0
Centurio_senex_greenhalli	0
Cephalophus_adersi	0
Cephalophus_callipygus	0
Cephalophus_dorsalis	0
Cephalophus_harveyi	0
Cephalophus_jentinki	0
Cephalophus_natalensis	0
Cephalophus_niger	0
Cephalophus_nigrifrons	0
Cephalophus_ogilbyi	0
Cephalophus_rubidus	0
