spp.names	lnCsize	lnMass	lnMassSq
Semnopithecus_entellus	6.19963740069	9.44772523273266	89.2595120732134
Setonix_brachyurus	5.5686450241703	8.01554862579133	64.2490197724253
Sicista_concolor	4.26670696652397	2.18829594659192	4.78863914987062
Sigmodon_hispidus	4.77604414561093	4.70637206649706	22.1499380283038
Silvabestius_johnnilandi	6.11223865836517	10.757051454502	115.714155994803
Simosthenurus_occidentalis	6.20393719942234	11.6784399034478	136.385958578442
Smilodectes_gracilis	5.38587257557896	6.7093043402583	45.0147647302088
Smilodon_fatalis	6.39109912234071	12.326518798606	151.943065692388
Sminthopsis_macroura	4.29733961863655	3.15955035878339	9.98275846968822
Smutsia_gigantea	5.9031299060792	10.4042537494982	108.248496083947
Solenodon_paradoxus	5.16360296425739	6.80238365215147	46.2724233510576
Sorex_araneus	4.05653102710118	2.2170272046324	4.91520962608015
Spalacopus_cyanus	4.82376626418067	4.61373341664858	21.2865360398998
Speothos_pacivorus	6.01893027170446	8.75219258367824	76.6008750217923
Steatomys_pratensis	4.30576504829214	3.42034620050092	11.6987681312811
Sturnira_ludovici	4.39169274400228	3.04452243772342	9.26911687380137
Suncus_murinus	4.28746263173837	3.77872015811373	14.278726033335
Sundamys_muelleri	4.93604017753299	5.87627813729886	34.5306447468966
Sundasciurus_juvencus	5.22059366626704	5.55682806169954	30.8783381072914
Sus_scrofa	6.22634248306739	11.3441699518801	128.690191897139
Sylvilagus_bachmani	5.32696208006099	6.57162498389225	43.1862549289169
Tachyglossus_aculeatus	5.7249435751484	8.41182600906952	70.7588168068585
Tachyoryctes_splendens	4.99444345590098	5.42552254078332	29.4362948405479
Tadarida_brasiliensis	4.07100570194763	2.53449014997683	6.42364032032957
Talpa_europaea	4.59965897496689	4.47198159174435	19.9986193569003
Tamandua_sp	5.80980446730965	8.47637119689598	71.8488686675678
Tamias_striatus	4.91282944681601	4.70953020131233	22.179674717073
Taphozous_melanopogon	4.3814325174598	3.2577118486534	10.6126864888567
Tapirus_terrestris	6.55577160182707	12.0405883825973	144.975768599137
Tarsipes_rostratus	4.20953713657572	2.26799364822443	5.14379518838634
Tarsius_tarsier	5.02116324771853	5.12420204630118	26.2574466113172
Tayassu_pecari	6.32311203375771	10.3671810019077	107.478441926316
Tenrec_ecaudatus	4.96565267371526	6.78850992465879	46.0838669971908
Thalassocnus_natans	6.30282987392878	11.2252433925184	126.006089221279
Theropithecus_gelada	6.22153744479831	9.67809835664852	93.6655878009628
Thryonomys_swinderianus	4.67210570678914	8.22973775994612	67.7285835974829
Thylacinus_cynocephalus	5.98534961573008	10.3089523273109	106.274498086769
Thylacoleo_carnifex	6.25564182425786	11.5898865061064	134.325469224426
Thylogale_stigmatica	5.61752193519609	8.41437832173939	70.8017625413578
Thyroptera_tricolor	3.98295048221553	1.50851199384414	2.27560843557162
Titanoides_primaevus	6.1609342942185	12.0554357850027	145.333531966324
Tomopeas_ravus	3.87487881996689	1.09861228866811	1.20694896081258
Tragelaphus_scriptus	6.37757883449379	10.6747615296604	113.950533715118
Trichechus_senegalensis	6.5562573094224	13.0258524770235	169.672832753179
Trichosurus_vulpecula	5.48009861618031	7.89558124779165	62.3402032404792
Trinomys_iheringi	5.04508508887709	5.3953987041986	29.1103271772679
Trogosus_hillsii	6.01054313529169	9.06750872286864	82.2197144392989
Tupaia_belangeri	5.04557731655207	5.29831736654804	28.0721669166645
Tylomys_nudicaudus	4.79901317352866	5.20208175866721	27.0616546238581
Typotheriopsis_sp	6.19583028524832	8.83141981909013	77.993976021018
Uintatherium_anceps	6.57122690999062	14.0386541092785	197.083809199962
Urocitellus_columbianus	5.10951023919313	6.15473069736678	37.8807099571089
Urocyon_littoralis	5.80033275784661	7.56164174558878	57.1784258886309
Uromys_caudimaculatus	5.24628824927128	6.46835068744441	41.8395606157626
Uropsilus_gracilis	4.21042812412024	2.77258872223978	7.68724822269122
Ursus_arctos	6.66393891935475	12.1873357001932	148.531151469204
Ustatochoerus_profectus	6.39339982998172	10.0858091093301	101.723545389846
Vampyrum_spectrum	4.94139751975611	5.14522446041421	26.4733347480447
Vandeleuria_oleracea	4.28837829313098	2.30258509299405	5.3018981104784
Varecia_variegata	5.79097049807861	8.25582582987586	68.1586601332454
Vombatus_ursinus	6.00850995324193	10.1658518170036	103.344543165276
Vulpes_lagopus	5.9400243787795	8.18433800537343	66.9833885862
Wallabia_bicolor	5.92675920088073	9.61580214674546	92.4636509253546
Yalkaparidon_coheni	4.92270159604033	5.07517381523383	25.7573892548351
Zaglossus_bartoni	5.77943605735792	8.83655560047099	78.0847148802152
Zalophus_californianus	6.65148467170472	11.8291575300153	139.928967869918
Zapus_hudsonius	4.34656801097123	2.91397977168173	8.49127810977032
Zenkerella_insignis	5.12962867635386	5.29831736654804	28.0721669166645
Zodiolestes_daimonedlixensis	5.829269574474	8.51719319141624	72.5425798599071
Zygodontomys_brevicauda	4.54560936261838	3.95546556327098	15.6457078222226
Zygomaturus_trilobus	6.56170172407496	13.1223633774043	172.196420608642
